token,relfreq
minhyuk,32.546425556782026
bff,31.711901824556847
nigga,30.877378092331664
dude,27.539283163430948
throughout,25.035711966755407
tiny,25.035711966755407
bottle,25.035711966755407
blonde,25.035711966755407
asked,25.035711966755407
shame,22.532140770079867
